frame,track_id,class_id,class_name,confidence,x1,y1,x2,y2
8,6,2,Swimming,0.5725060701370239,289.5690002441406,338.15997314453125,436.7058410644531,480.0158386230469
9,3,2,Swimming,0.38553085923194885,557.5388793945312,260.5468444824219,675.8230590820312,333.79107666015625
9,4,2,Swimming,0.7147220969200134,890.6471557617188,143.19772338867188,1018.5979614257812,262.8165588378906
9,1,2,Swimming,0.7048913836479187,777.35595703125,389.3710632324219,870.1554565429688,489.1997375488281
9,6,2,Swimming,0.3929186761379242,290.994384765625,338.2016906738281,437.6871337890625,479.4292297363281
10,3,2,Swimming,0.35544097423553467,559.7699584960938,261.0699768066406,680.2676391601562,336.086669921875
10,4,2,Swimming,0.6035625338554382,893.141357421875,145.70477294921875,1015.0526123046875,260.3687744140625
10,1,2,Swimming,0.6374347805976868,774.8589477539062,387.3760070800781,873.6405029296875,492.9391174316406
10,6,2,Swimming,0.5251248478889465,292.907470703125,339.1264343261719,431.4866943359375,472.0724182128906
11,3,2,Swimming,0.4036414921283722,563.0670776367188,261.6999206542969,685.2811889648438,338.6143493652344
11,4,2,Swimming,0.5868281126022339,895.1090087890625,146.06834411621094,1014.08251953125,258.5714111328125
11,1,2,Swimming,0.5199631452560425,774.2376708984375,385.2449035644531,876.5424194335938,493.89935302734375
11,6,2,Swimming,0.6223095059394836,287.44671630859375,334.58868408203125,433.37884521484375,474.5786437988281
12,3,2,Swimming,0.5368428230285645,565.7874145507812,260.8595886230469,686.6256713867188,337.41259765625
12,4,2,Swimming,0.6280410885810852,894.6618041992188,145.288818359375,1013.6709594726562,258.3240051269531
12,1,2,Swimming,0.6278105974197388,772.2866821289062,376.8296203613281,880.876953125,491.798583984375
12,6,2,Swimming,0.4868449866771698,283.8708190917969,331.8382568359375,433.23455810546875,475.6059875488281
13,3,2,Swimming,0.49070224165916443,567.4483642578125,260.3911437988281,689.0043334960938,338.1528625488281
13,4,2,Swimming,0.5165125727653503,894.888916015625,144.1009521484375,1014.0507202148438,257.568115234375
13,1,2,Swimming,0.3427645266056061,771.1782836914062,371.9386291503906,881.703857421875,487.92303466796875
13,6,2,Swimming,0.49628645181655884,283.90283203125,327.160888671875,433.9705505371094,472.4521179199219
14,3,2,Swimming,0.3252914249897003,570.4440307617188,261.1189880371094,690.8428955078125,339.0569763183594
14,4,2,Swimming,0.5080026984214783,892.7215576171875,141.89328002929688,1014.701416015625,258.7527160644531
14,1,2,Swimming,0.33303043246269226,772.2149658203125,375.8612976074219,880.2587280273438,487.4762268066406
14,6,2,Swimming,0.45550963282585144,282.7084655761719,323.3802490234375,436.0672607421875,473.0718994140625
15,4,0,Drowning,0.3714216947555542,890.2437133789062,138.0881805419922,1016.5559692382812,259.84173583984375
15,1,0,Drowning,0.6145496964454651,766.7750854492188,375.18634033203125,881.3046875,492.4855041503906
15,6,2,Swimming,0.3829461932182312,282.5220947265625,323.08599853515625,437.7049560546875,475.4932556152344
16,1,0,Drowning,0.32143929600715637,766.7965087890625,378.845947265625,878.6453857421875,491.8975830078125
16,3,2,Swimming,0.3306635618209839,573.7256469726562,261.38885498046875,690.49462890625,337.8270263671875
17,3,2,Swimming,0.3211694657802582,575.4277954101562,261.3989562988281,691.298583984375,338.5565185546875
17,4,2,Swimming,0.47207343578338623,892.1921997070312,138.13169860839844,1018.136474609375,260.4977111816406
18,3,2,Swimming,0.4233524203300476,573.154541015625,261.5023498535156,692.4235229492188,342.54486083984375
18,4,2,Swimming,0.380761057138443,893.6550903320312,137.42974853515625,1018.775390625,259.5210876464844
19,3,2,Swimming,0.4395867586135864,574.6581420898438,262.8122863769531,690.8510131835938,343.1873474121094
19,4,2,Swimming,0.5989273190498352,895.80859375,138.2331085205078,1017.3394165039062,256.99041748046875
19,1,2,Swimming,0.5207756161689758,772.6658935546875,382.9031677246094,889.1656494140625,500.40301513671875
20,3,2,Swimming,0.49519866704940796,575.9143676757812,263.05780029296875,689.0552368164062,342.3933410644531
20,4,2,Swimming,0.6263507604598999,897.0894775390625,138.93214416503906,1017.7781372070312,257.24298095703125
20,1,2,Swimming,0.3468322455883026,774.2975463867188,383.0105285644531,891.4158935546875,501.15374755859375
21,3,2,Swimming,0.4232944846153259,578.1298828125,263.5848083496094,690.4973754882812,343.85760498046875
21,4,2,Swimming,0.5625965595245361,898.4721069335938,139.79263305664062,1015.2821655273438,254.86363220214844
21,12,2,Swimming,0.6020035743713379,374.08538818359375,525.104248046875,484.7819519042969,643.47802734375
21,6,2,Swimming,0.3139478266239166,291.1894836425781,303.0816955566406,448.5821228027344,457.7647705078125
22,4,2,Swimming,0.33153024315834045,905.9929809570312,152.74208068847656,1003.456298828125,247.92079162597656
22,12,2,Swimming,0.519324541091919,371.6552734375,524.3841552734375,481.7369079589844,642.0484619140625
23,4,2,Swimming,0.3387545347213745,908.5516967773438,154.48692321777344,1002.698974609375,246.512939453125
24,4,2,Swimming,0.32742881774902344,909.7710571289062,155.81405639648438,1002.2681274414062,246.34849548339844
24,12,2,Swimming,0.5364260673522949,368.7689514160156,518.3662719726562,474.4965515136719,630.277099609375
25,4,2,Swimming,0.41043153405189514,915.3223876953125,162.58323669433594,1001.6322021484375,246.76004028320312
25,12,2,Swimming,0.5476343035697937,359.9756164550781,509.71160888671875,473.1334533691406,628.5758056640625
25,6,0,Drowning,0.31038933992385864,295.2355041503906,283.48297119140625,452.26165771484375,436.4963073730469
26,4,2,Swimming,0.3406946361064911,913.7052612304688,161.0578155517578,1006.6126708984375,251.90573120117188
26,12,2,Swimming,0.7244749069213867,353.97149658203125,499.60260009765625,472.5720520019531,623.5609130859375
26,6,0,Drowning,0.346560001373291,296.6564025878906,280.16082763671875,448.8375549316406,427.7048034667969
27,4,2,Swimming,0.42804357409477234,913.6708984375,161.1611328125,1011.2876586914062,257.7472839355469
27,12,2,Swimming,0.6223345994949341,348.38671875,492.2708740234375,471.9081726074219,621.2731323242188
27,6,0,Drowning,0.529222846031189,297.05792236328125,275.4139404296875,445.99359130859375,418.1695556640625
27,3,2,Swimming,0.30974626541137695,584.9369506835938,263.3466796875,691.7845458984375,340.7667236328125
28,4,2,Swimming,0.5882778763771057,917.9632568359375,166.04995727539062,1011.9781494140625,259.5203857421875
28,12,2,Swimming,0.6120443940162659,345.3106994628906,485.0600891113281,473.28631591796875,618.3529663085938
28,6,0,Drowning,0.5744205713272095,298.0033874511719,270.1588134765625,442.8961181640625,406.4156188964844
28,3,2,Swimming,0.31638556718826294,586.28955078125,263.27972412109375,692.4814453125,341.0265808105469
28,1,2,Swimming,0.37285366654396057,778.46240234375,383.1402893066406,885.960693359375,496.974853515625
29,4,2,Swimming,0.326889306306839,922.0628051757812,167.1520538330078,1013.5216674804688,258.3890686035156
29,12,2,Swimming,0.5778627395629883,340.61590576171875,474.6995544433594,473.4816589355469,613.1828002929688
29,6,2,Swimming,0.42684146761894226,302.979736328125,264.9670104980469,443.4744567871094,396.2252502441406
29,3,2,Swimming,0.4047417938709259,588.0311889648438,261.90869140625,694.9624633789062,341.2835693359375
30,4,2,Swimming,0.40027207136154175,918.5264282226562,162.9847869873047,1022.2279663085938,267.13037109375
30,12,2,Swimming,0.6995609998703003,338.7086486816406,468.65576171875,472.82098388671875,608.8279418945312
30,3,2,Swimming,0.39635559916496277,589.8636474609375,261.1300048828125,695.657470703125,340.4779052734375
30,1,2,Swimming,0.5364192724227905,773.1836547851562,385.6575622558594,884.6405029296875,508.6421813964844
31,4,2,Swimming,0.5738095045089722,920.6922607421875,164.98574829101562,1020.6893310546875,266.0897521972656
31,12,2,Swimming,0.6549575328826904,333.9109802246094,463.4443054199219,468.9185791015625,605.5402221679688
31,1,2,Swimming,0.5568177103996277,773.2962036132812,386.0186767578125,879.7583618164062,505.84979248046875
32,4,2,Swimming,0.5152280926704407,921.1099243164062,168.49655151367188,1017.997802734375,267.08551025390625
32,12,2,Swimming,0.6727002263069153,330.2306213378906,456.4544982910156,467.9167175292969,603.128662109375
32,1,2,Swimming,0.6230633854866028,772.2880249023438,387.2310791015625,877.5921020507812,507.7093505859375
32,6,2,Swimming,0.3810150921344757,314.9543151855469,253.25787353515625,452.2063293457031,381.35699462890625
33,4,2,Swimming,0.5826497077941895,921.6387939453125,169.23388671875,1018.77734375,269.0469970703125
33,12,2,Swimming,0.6963946223258972,326.5831604003906,447.24627685546875,467.43463134765625,599.3060302734375
33,1,2,Swimming,0.6613321304321289,768.7105712890625,387.10614013671875,876.0040283203125,511.584228515625
33,6,2,Swimming,0.34675997495651245,320.0258483886719,254.2073516845703,449.5220031738281,375.25213623046875
34,4,2,Swimming,0.709848165512085,926.9780883789062,173.64892578125,1020.220947265625,269.73651123046875
34,12,2,Swimming,0.6237696409225464,324.4310607910156,440.3343505859375,466.59503173828125,596.02099609375
34,1,2,Swimming,0.6128596663475037,767.6437377929688,387.0433044433594,876.4434204101562,514.6487426757812
35,4,2,Swimming,0.6928055882453918,930.0564575195312,176.99742126464844,1022.1045532226562,272.2591552734375
35,12,2,Swimming,0.6000233888626099,322.031982421875,433.4269714355469,463.35748291015625,589.7350463867188
35,1,2,Swimming,0.5662288069725037,768.546630859375,385.36871337890625,873.620849609375,507.0008850097656
36,4,2,Swimming,0.6174056529998779,933.9326171875,181.4998016357422,1023.3677368164062,274.5362854003906
36,12,2,Swimming,0.35433128476142883,318.86590576171875,429.4671630859375,457.9593505859375,582.8908081054688
36,1,2,Swimming,0.6225840449333191,767.7723999023438,386.1076354980469,873.0316162109375,506.9966125488281
37,4,2,Swimming,0.6156196594238281,936.2543334960938,184.47628784179688,1025.5830078125,277.6631164550781
37,12,2,Swimming,0.31373730301856995,318.8424377441406,426.8778991699219,455.6194763183594,578.26708984375
37,1,2,Swimming,0.6778364777565002,767.022216796875,385.5502624511719,871.5535278320312,504.6546936035156
37,3,2,Swimming,0.359344482421875,591.9990234375,259.9615173339844,704.5933837890625,346.91033935546875
38,4,2,Swimming,0.5456420183181763,937.2664184570312,185.71627807617188,1026.0516357421875,279.1883544921875
38,1,2,Swimming,0.6371279358863831,766.5545043945312,385.8893127441406,870.71728515625,503.2608337402344
39,4,2,Swimming,0.5448659658432007,941.1358642578125,189.9154510498047,1026.9940185546875,280.53094482421875
39,1,2,Swimming,0.6394931674003601,763.396484375,386.62933349609375,869.757080078125,506.53680419921875
40,4,2,Swimming,0.6325976252555847,945.077880859375,194.65394592285156,1027.109375,280.9297790527344
40,1,2,Swimming,0.5868393182754517,761.8456420898438,388.49053955078125,867.15966796875,507.2434387207031
41,1,2,Swimming,0.5100733637809753,762.4783935546875,390.49041748046875,866.2750854492188,507.0679626464844
42,1,2,Swimming,0.5241276621818542,764.851806640625,392.53997802734375,864.732177734375,504.2094421386719
43,1,2,Swimming,0.46420398354530334,764.6006469726562,393.87554931640625,861.1823120117188,500.24774169921875
44,1,2,Swimming,0.38824227452278137,765.392578125,395.93798828125,858.8859252929688,496.1783142089844
49,1,2,Swimming,0.36849167943000793,767.552734375,391.17816162109375,868.1146850585938,499.24505615234375
50,1,2,Swimming,0.4998914301395416,761.1578979492188,393.6285400390625,861.359375,496.793701171875
50,12,2,Swimming,0.5578233003616333,303.9175109863281,390.5482177734375,433.062744140625,526.3355712890625
51,12,2,Swimming,0.3185441493988037,301.421630859375,388.88629150390625,435.43560791015625,525.482177734375
52,12,2,Swimming,0.37639129161834717,293.3826599121094,380.3684997558594,435.3360290527344,521.3480224609375
55,12,2,Swimming,0.5126633048057556,300.7475891113281,368.7681579589844,443.0644226074219,512.3981323242188
73,17,2,Swimming,0.38640296459198,370.7332458496094,353.9471435546875,459.2660827636719,490.55096435546875
75,17,2,Swimming,0.5538339614868164,383.2632141113281,344.4454345703125,469.3667907714844,476.346923828125
76,17,2,Swimming,0.6143389344215393,387.4765319824219,343.33837890625,471.5089416503906,470.07647705078125
77,17,2,Swimming,0.5777441263198853,391.17645263671875,344.4649658203125,476.22015380859375,470.1555480957031
78,17,2,Swimming,0.6267217397689819,395.4783020019531,345.9460144042969,475.51043701171875,461.4357604980469
79,17,2,Swimming,0.48998522758483887,398.5009765625,346.8726806640625,473.8692932128906,452.65338134765625
80,17,2,Swimming,0.5432695746421814,398.1959228515625,349.4801025390625,470.92169189453125,448.8888854980469
89,24,2,Swimming,0.3608027398586273,358.3967590332031,300.1650695800781,495.1858215332031,433.92279052734375
90,24,2,Swimming,0.6771970391273499,355.2312927246094,302.86773681640625,491.8760070800781,436.4905090332031
91,24,2,Swimming,0.4671628475189209,351.0646057128906,306.525634765625,487.7170715332031,440.3286437988281
92,24,2,Swimming,0.635046660900116,348.74981689453125,307.66571044921875,486.95068359375,443.0814208984375
93,24,2,Swimming,0.4450976252555847,347.2804260253906,307.33306884765625,486.37457275390625,444.0115661621094
94,24,2,Swimming,0.38897281885147095,343.3846130371094,308.6651611328125,483.083984375,446.11004638671875
98,26,2,Swimming,0.46405649185180664,467.70977783203125,128.74606323242188,622.58642578125,259.90924072265625
99,26,2,Swimming,0.7161626219749451,470.6155700683594,128.16993713378906,625.6824340820312,259.6988525390625
99,24,2,Swimming,0.37136223912239075,335.6645812988281,312.828857421875,468.0370788574219,443.44012451171875
100,26,2,Swimming,0.7114433646202087,468.8330993652344,120.37014770507812,629.5426635742188,257.361328125
100,24,2,Swimming,0.3931257426738739,339.5741271972656,314.9815673828125,461.4325866699219,435.8705139160156
101,26,2,Swimming,0.7202643156051636,465.9260559082031,114.19353485107422,634.3038330078125,258.7606201171875
101,24,2,Swimming,0.4748237133026123,336.7028503417969,319.741455078125,460.4875183105469,442.4345397949219
102,26,2,Swimming,0.5011577606201172,465.18572998046875,109.6973648071289,636.8656005859375,258.4983825683594
103,24,2,Swimming,0.5013450384140015,331.4916687011719,309.53472900390625,460.8683166503906,440.60931396484375
104,24,2,Swimming,0.4088163375854492,330.5492858886719,305.3855285644531,460.8119201660156,440.20001220703125
105,24,2,Swimming,0.3765178918838501,334.6144104003906,307.6421813964844,459.7012634277344,439.63055419921875
107,24,2,Swimming,0.30324456095695496,323.96051025390625,299.5936584472656,455.16217041015625,439.3792724609375
108,24,2,Swimming,0.4070334732532501,326.003173828125,296.555908203125,455.42510986328125,437.17657470703125
109,24,2,Swimming,0.3297223150730133,326.4450378417969,292.5166931152344,456.408203125,435.64886474609375
110,24,0,Drowning,0.4426819086074829,326.8795166015625,290.0933837890625,454.23095703125,433.0013427734375
122,30,0,Drowning,0.48751282691955566,321.51104736328125,122.3773422241211,769.9336547851562,534.9057006835938
124,31,2,Swimming,0.4168585538864136,415.5338134765625,105.74625396728516,584.7022705078125,231.9450225830078
124,24,0,Drowning,0.6151926517486572,281.21710205078125,287.13507080078125,422.88671875,445.7786865234375
125,31,2,Swimming,0.39487847685813904,401.6428527832031,106.03974914550781,584.6170043945312,242.4493865966797
125,24,0,Drowning,0.6620896458625793,278.9203796386719,285.14276123046875,424.0347595214844,446.3708190917969
126,24,0,Drowning,0.6073728799819946,273.0126647949219,282.3750305175781,422.0193786621094,446.4884948730469
127,31,2,Swimming,0.35047468543052673,395.00836181640625,97.12245178222656,582.87646484375,236.80712890625
128,24,2,Swimming,0.37495338916778564,259.5875549316406,268.6438903808594,413.0643615722656,436.7741394042969
130,31,2,Swimming,0.6008504629135132,367.91571044921875,69.82508850097656,587.5690307617188,233.1376190185547
130,24,2,Swimming,0.6843924522399902,253.03567504882812,245.6061553955078,400.22161865234375,409.654052734375
131,31,2,Swimming,0.35270044207572937,372.0225524902344,66.12413024902344,590.14404296875,227.9928741455078
131,24,2,Swimming,0.45827221870422363,246.6737823486328,230.72564697265625,395.4363098144531,401.121826171875
132,31,2,Swimming,0.36335816979408264,365.0373840332031,61.90027618408203,592.3662109375,229.95079040527344
133,24,2,Swimming,0.44277024269104004,238.2110137939453,204.2281951904297,400.8516540527344,395.2887878417969
134,24,2,Swimming,0.5087814927101135,231.1620635986328,190.6442108154297,403.68499755859375,398.50445556640625
135,31,2,Swimming,0.4326583743095398,382.75299072265625,71.23866271972656,567.6134033203125,206.4621124267578
136,24,2,Swimming,0.32979294657707214,220.2766571044922,180.55960083007812,396.3844909667969,398.3768615722656
137,24,2,Swimming,0.32450687885284424,219.1258544921875,184.6729736328125,388.5671691894531,396.57891845703125
138,38,0,Drowning,0.40327146649360657,843.5789794921875,273.2964172363281,969.8658447265625,417.28265380859375
138,39,0,Drowning,0.3801495432853699,861.8873901367188,297.5563659667969,957.8766479492188,406.5910949707031
138,30,0,Drowning,0.3668116331100464,256.89599609375,84.45342254638672,772.1038818359375,579.7794189453125
139,38,0,Drowning,0.30032989382743835,838.4774169921875,269.4647216796875,968.69873046875,418.11260986328125
147,31,2,Swimming,0.5000593662261963,325.2920837402344,68.58975982666016,506.906494140625,193.17694091796875
152,31,2,Swimming,0.45806238055229187,284.3956604003906,64.23432922363281,492.5677490234375,197.72718811035156
154,48,2,Swimming,0.4261985719203949,722.355712890625,296.69537353515625,841.8560180664062,438.4013366699219
155,48,2,Swimming,0.3250758647918701,712.3043823242188,295.0463562011719,833.2698364257812,438.5155944824219
156,30,0,Drowning,0.44401875138282776,93.7967529296875,76.61454010009766,601.421630859375,586.9070434570312
158,50,0,Drowning,0.5021776556968689,0.10004806518554688,0.03072509728372097,1278.8697509765625,720.0
159,50,0,Drowning,0.4814130961894989,0.0,0.0070443046279251575,1277.8267822265625,720.0
159,51,0,Drowning,0.4141943156719208,111.8291244506836,232.57321166992188,198.4027557373047,347.37884521484375
160,50,0,Drowning,0.3045516610145569,0.0,0.0,1277.49853515625,720.0
161,50,0,Drowning,0.4674690067768097,0.0,0.0,1276.885986328125,720.0
162,50,0,Drowning,0.5309053659439087,1.3442044258117676,0.0,1279.6368408203125,720.0
163,50,0,Drowning,0.5598213076591492,3.3149912357330322,0.0,1280.0,719.58203125
164,50,0,Drowning,0.7117346525192261,2.9504802227020264,0.0,1280.0,719.837158203125
164,31,2,Swimming,0.31413015723228455,258.21282958984375,54.70341491699219,441.0880126953125,172.42527770996094
164,51,2,Swimming,0.701220691204071,62.4251594543457,222.61000061035156,163.71478271484375,356.3490905761719
165,50,0,Drowning,0.31534555554389954,5.484552383422852,0.0,1280.0,719.898681640625
165,56,2,Swimming,0.35459229350090027,209.60304260253906,454.34124755859375,443.1028137207031,560.1348266601562
165,51,0,Drowning,0.507473886013031,56.964324951171875,222.98606872558594,157.5664825439453,355.21136474609375
166,51,2,Swimming,0.30327752232551575,44.337669372558594,220.76641845703125,150.85533142089844,359.8652648925781
167,51,0,Drowning,0.3669995367527008,36.79545593261719,219.19891357421875,144.046630859375,357.5679931640625
167,50,0,Drowning,0.67399662733078,6.87034273147583,0.0,1280.0,719.1251220703125
168,51,0,Drowning,0.5842481255531311,32.637874603271484,218.6490478515625,140.08285522460938,355.31573486328125
168,50,0,Drowning,0.7790294885635376,6.726398468017578,0.0,1280.0,719.2197875976562
168,31,2,Swimming,0.3485428988933563,251.71217346191406,42.45920944213867,427.1628112792969,155.0856475830078
169,51,2,Swimming,0.5641825199127197,19.647024154663086,217.4709014892578,135.8520050048828,363.9104309082031
169,50,0,Drowning,0.6577639579772949,7.946328639984131,0.0,1280.0,718.9506225585938
170,51,0,Drowning,0.4249075949192047,27.16075897216797,218.0534210205078,127.52064514160156,343.0824890136719
170,50,0,Drowning,0.40323230624198914,8.97390079498291,0.0,1280.0,717.8056030273438
171,51,0,Drowning,0.5425224304199219,34.08018112182617,220.91378784179688,124.585693359375,331.0899658203125
171,50,0,Drowning,0.6050480604171753,15.622007369995117,0.0,1280.0,717.4850463867188
172,51,0,Drowning,0.5823599696159363,33.04438781738281,219.9031524658203,121.10559844970703,326.37158203125
172,50,0,Drowning,0.39174938201904297,22.63719940185547,0.0,1280.0,717.67431640625
173,51,0,Drowning,0.5704781413078308,30.82089614868164,218.0611572265625,117.83556365966797,322.54754638671875
173,50,0,Drowning,0.4618368148803711,16.14082145690918,0.0,1280.0,717.63720703125
173,56,2,Swimming,0.4763358235359192,130.1510009765625,451.3789367675781,393.9618225097656,573.4119262695312
174,51,0,Drowning,0.4885016977787018,27.87051773071289,217.0927734375,115.45820617675781,321.9432067871094
174,50,0,Drowning,0.567802369594574,15.885851860046387,0.0,1280.0,717.8578491210938
175,51,0,Drowning,0.4863155782222748,22.3566837310791,215.74249267578125,110.2892074584961,319.87542724609375
175,50,0,Drowning,0.4938974976539612,18.345745086669922,0.0,1280.0,717.703125
176,51,0,Drowning,0.4171709716320038,14.829843521118164,204.5703125,113.7637710571289,319.82958984375
176,50,0,Drowning,0.5013000965118408,14.47429084777832,0.0,1279.7012939453125,718.4307250976562
177,51,0,Drowning,0.49626949429512024,10.620659828186035,191.640869140625,121.42594146728516,318.93890380859375
178,51,0,Drowning,0.6001985669136047,8.996150016784668,189.89869689941406,121.37168884277344,316.99835205078125
179,51,0,Drowning,0.3567541837692261,0.0,171.8031463623047,130.01370239257812,320.75909423828125
180,51,0,Drowning,0.5340608954429626,0.0,156.1088104248047,137.03152465820312,325.07000732421875
181,51,0,Drowning,0.34478989243507385,0.0,148.11598205566406,140.0055389404297,325.0973815917969
181,50,0,Drowning,0.3514711260795593,7.278553009033203,0.0,1274.20263671875,719.3410034179688
182,50,0,Drowning,0.5980250835418701,7.250809192657471,0.0,1274.005859375,719.2549438476562
183,50,0,Drowning,0.46570849418640137,6.961503505706787,0.0,1273.7591552734375,718.950439453125
184,50,0,Drowning,0.41323789954185486,17.834049224853516,0.0,1280.0,719.3334350585938
184,56,2,Swimming,0.3821030557155609,20.89883804321289,396.2315673828125,397.0784606933594,585.6176147460938
185,50,0,Drowning,0.49517014622688293,11.466586112976074,0.0,1276.99169921875,719.321044921875
186,50,0,Drowning,0.38156336545944214,19.279155731201172,0.0,1280.0,718.2708129882812
186,31,2,Swimming,0.5129218101501465,161.93862915039062,4.0593695640563965,403.3521728515625,159.73736572265625
187,50,0,Drowning,0.3493497669696808,27.00130271911621,0.0,1280.0,718.0614013671875
187,31,2,Swimming,0.4464619755744934,166.1848907470703,5.550289154052734,402.4978332519531,158.35154724121094
188,50,0,Drowning,0.4996689260005951,24.796167373657227,0.0,1280.0,718.1429443359375
188,31,2,Swimming,0.37446337938308716,171.74530029296875,6.114998817443848,405.7900390625,157.5852813720703
190,63,2,Swimming,0.37155526876449585,534.2757568359375,328.835205078125,622.5797119140625,428.9830322265625
190,50,0,Drowning,0.5115294456481934,23.043188095092773,0.0,1277.5106201171875,718.6506958007812
190,31,2,Swimming,0.41039183735847473,201.9254608154297,20.26789665222168,405.6094055175781,150.80958557128906
191,63,2,Swimming,0.45570051670074463,534.2158203125,330.6047668457031,620.5458374023438,428.36981201171875
191,50,0,Drowning,0.43009477853775024,30.529556274414062,0.0,1279.29345703125,718.798828125
191,31,2,Swimming,0.5221576690673828,222.3636932373047,24.56204605102539,411.16046142578125,147.18783569335938
192,63,2,Swimming,0.34224656224250793,535.2381591796875,334.2022705078125,617.7874755859375,427.61932373046875
192,50,0,Drowning,0.3220226466655731,12.248577117919922,0.0,1261.4185791015625,719.4006958007812
194,50,0,Drowning,0.34836483001708984,4.465372562408447,0.0,1253.374267578125,719.5714721679688
195,50,0,Drowning,0.3679448962211609,4.446196556091309,0.012199001386761665,1253.2352294921875,719.2739868164062
197,64,2,Swimming,0.3421126902103424,79.70014190673828,444.0511779785156,271.4993591308594,591.5084228515625
197,50,0,Drowning,0.34307461977005005,9.276477813720703,0.014930153265595436,1258.8472900390625,719.6746215820312
199,50,0,Drowning,0.37539270520210266,16.41807746887207,0.014202750287950039,1260.4366455078125,718.0897216796875
200,50,0,Drowning,0.454728901386261,21.1660213470459,0.014801816083490849,1264.9051513671875,718.6585693359375
203,50,0,Drowning,0.5531356930732727,13.183999061584473,0.0015652509173378348,1259.228759765625,718.6912841796875
206,63,2,Swimming,0.36509108543395996,515.343994140625,339.09039306640625,612.177978515625,449.78985595703125
207,63,2,Swimming,0.4935872554779053,511.5134582519531,334.3831787109375,616.6417846679688,455.1488037109375
208,63,2,Swimming,0.31274765729904175,514.9469604492188,341.65716552734375,614.0029296875,455.8985595703125
216,50,0,Drowning,0.5792763233184814,290.28643798828125,3.4765994548797607,1280.0,717.1476440429688
217,63,2,Swimming,0.3316652178764343,517.3604125976562,354.3006896972656,612.1328735351562,462.2330017089844
218,63,2,Swimming,0.4845401346683502,521.1544189453125,360.37115478515625,609.515869140625,460.6621398925781
219,63,2,Swimming,0.44168877601623535,526.2030029296875,364.7456359863281,608.1052856445312,457.4368896484375
220,63,2,Swimming,0.30512571334838867,525.2135620117188,363.9472351074219,607.5333251953125,456.6983642578125
224,70,2,Swimming,0.3842564523220062,9.001372337341309,345.965576171875,106.6694107055664,444.87860107421875
224,71,2,Swimming,0.5990569591522217,152.06385803222656,6.138739109039307,260.10430908203125,126.48397827148438
225,71,2,Swimming,0.714494526386261,159.13421630859375,3.184603452682495,267.5750732421875,123.78984069824219
225,63,2,Swimming,0.5866900682449341,497.4009094238281,332.6103820800781,613.6915283203125,458.8533020019531
226,71,2,Swimming,0.6643016934394836,178.62130737304688,0.388309508562088,278.2066345214844,110.41789245605469
226,63,2,Swimming,0.31471356749534607,491.9200439453125,331.954345703125,615.224853515625,463.73797607421875
